Country/Region,ObservationDate,SNo,Confirmed,Deaths,Recovered
Djibouti,05/09/2020,22881,1189.0,3.0,834.0
Dominican Republic,05/09/2020,22883,9882.0,385.0,2584.0
Ecuador,05/09/2020,22884,29071.0,1717.0,3433.0
Egypt,05/09/2020,22885,8964.0,514.0,2002.0
El Salvador,05/09/2020,22886,784.0,17.0,276.0
Estonia,05/09/2020,22889,1733.0,60.0,747.0
Ethiopia,05/09/2020,22891,210.0,5.0,97.0
Finland,05/09/2020,22893,5880.0,265.0,4000.0
France,05/09/2020,253831,176782.0,26313.0,56148.0
Gabon,05/09/2020,22895,661.0,8.0,110.0
Georgia,05/09/2020,22897,626.0,10.0,297.0
Germany,05/09/2020,22898,171324.0,7549.0,143300.0
Ghana,05/09/2020,22899,4263.0,22.0,378.0
Greece,05/09/2020,22900,2710.0,151.0,1374.0
Guatemala,05/09/2020,22902,967.0,24.0,104.0
Guinea,05/09/2020,22903,2042.0,11.0,698.0
Guyana,05/09/2020,22905,94.0,10.0,35.0
Haiti,05/09/2020,22906,151.0,12.0,17.0
Honduras,05/09/2020,22908,1830.0,108.0,195.0
Hungary,05/09/2020,22909,3213.0,405.0,904.0
Iceland,05/09/2020,22910,1801.0,10.0,1773.0
India,05/09/2020,22911,62808.0,2101.0,19301.0
Indonesia,05/09/2020,22912,13645.0,959.0,2607.0
Iran,05/09/2020,22913,106220.0,6589.0,85064.0
Ireland,05/09/2020,22915,22760.0,1446.0,17110.0
Israel,05/09/2020,22916,16454.0,247.0,11376.0
Italy,05/09/2020,22917,218268.0,30395.0,103031.0
Jamaica,05/09/2020,22919,490.0,9.0,62.0
Japan,05/09/2020,22920,15663.0,607.0,5906.0
Jordan,05/09/2020,22921,522.0,9.0,387.0
Kazakhstan,05/09/2020,22922,4975.0,31.0,1776.0
Kenya,05/09/2020,22923,649.0,30.0,207.0
Kyrgyzstan,05/09/2020,22926,931.0,12.0,658.0
Laos,05/09/2020,22927,19.0,0.0,13.0
Latvia,05/09/2020,22928,930.0,18.0,464.0
Liberia,05/09/2020,22930,199.0,20.0,79.0
Lithuania,05/09/2020,22933,1444.0,49.0,828.0
Luxembourg,05/09/2020,22934,3877.0,101.0,3550.0
Madagascar,05/09/2020,22936,193.0,0.0,101.0
Mainland China,05/09/2020,715765,82901.0,4633.0,78120.0
Malawi,05/09/2020,22937,56.0,3.0,14.0
Malaysia,05/09/2020,22938,6589.0,108.0,4929.0
Maldives,05/09/2020,22939,790.0,3.0,29.0
Mali,05/09/2020,22940,692.0,37.0,298.0
Malta,05/09/2020,22941,490.0,5.0,427.0
Mauritania,05/09/2020,22942,8.0,1.0,6.0
Mauritius,05/09/2020,22943,332.0,10.0,320.0
Mexico,05/09/2020,22944,33460.0,3353.0,21824.0
Moldova,05/09/2020,22945,4867.0,161.0,1925.0
Mongolia,05/09/2020,22947,42.0,0.0,14.0
Morocco,05/09/2020,22949,5910.0,186.0,2461.0
Mozambique,05/09/2020,22950,87.0,0.0,34.0
Namibia,05/09/2020,22951,16.0,0.0,10.0
Nepal,05/09/2020,22952,110.0,0.0,31.0
Netherlands,05/09/2020,115182,42581.0,5441.0,149.0
New Zealand,05/09/2020,22954,1494.0,21.0,1371.0
Nicaragua,05/09/2020,22955,16.0,5.0,7.0
Niger,05/09/2020,22956,815.0,45.0,617.0
Nigeria,05/09/2020,22957,4151.0,128.0,745.0
Norway,05/09/2020,22959,8099.0,219.0,32.0
Pakistan,05/09/2020,22961,28736.0,636.0,7809.0
Panama,05/09/2020,22962,8282.0,237.0,4501.0
Papua New Guinea,05/09/2020,22963,8.0,0.0,8.0
Paraguay,05/09/2020,22964,689.0,10.0,155.0
Peru,05/09/2020,22965,65015.0,1814.0,20246.0
Philippines,05/09/2020,22966,10610.0,704.0,1842.0
Poland,05/09/2020,22967,15651.0,785.0,5437.0
Portugal,05/09/2020,22968,27406.0,1126.0,2499.0
Romania,05/09/2020,22970,15131.0,939.0,6912.0
Russia,05/09/2020,22971,198676.0,1827.0,31916.0
Rwanda,05/09/2020,22972,280.0,0.0,140.0
Senegal,05/09/2020,22979,1634.0,17.0,643.0
Serbia,05/09/2020,22980,10032.0,215.0,2732.0
Sierra Leone,05/09/2020,22982,291.0,18.0,58.0
Singapore,05/09/2020,22983,22460.0,20.0,2296.0
Slovakia,05/09/2020,22984,1455.0,26.0,919.0
Slovenia,05/09/2020,22985,1454.0,101.0,255.0
South Africa,05/09/2020,22987,9420.0,186.0,3983.0
South Sudan,05/09/2020,22989,120.0,0.0,2.0
Spain,05/09/2020,22990,223578.0,26478.0,133952.0
Sri Lanka,05/09/2020,22991,847.0,9.0,260.0
Sweden,05/09/2020,22994,25921.0,3220.0,4971.0
Switzerland,05/09/2020,22995,30251.0,1830.0,26400.0
Tajikistan,05/09/2020,22998,612.0,20.0,0.0
Tanzania,05/09/2020,22999,509.0,21.0,183.0
Thailand,05/09/2020,23000,3004.0,56.0,2787.0
Togo,05/09/2020,23002,153.0,10.0,87.0
Tunisia,05/09/2020,23004,1032.0,45.0,660.0
Turkey,05/09/2020,23005,137115.0,3739.0,89480.0
UK,05/09/2020,253566,216525.0,31662.0,1001.0
US,05/09/2020,1339310,1309550.0,78795.0,212534.0
Uganda,05/09/2020,23007,116.0,0.0,55.0
Ukraine,05/09/2020,23008,14710.0,376.0,2909.0
Uruguay,05/09/2020,23010,702.0,18.0,513.0
Uzbekistan,05/09/2020,23011,2349.0,10.0,1846.0
Venezuela,05/09/2020,23012,402.0,10.0,190.0
Vietnam,05/09/2020,23013,288.0,0.0,241.0
Zambia,05/09/2020,23017,252.0,7.0,112.0
Zimbabwe,05/09/2020,23018,35.0,4.0,9.0
Algeria,05/10/2020,23161,5723.0,502.0,2678.0
Angola,05/10/2020,23163,45.0,2.0,13.0
Argentina,05/10/2020,23165,6034.0,305.0,1757.0
Armenia,05/10/2020,23166,3313.0,45.0,1325.0
Australia,05/10/2020,187516,6948.0,97.0,6167.0
Austria,05/10/2020,23167,15871.0,618.0,13991.0
Azerbaijan,05/10/2020,23168,2519.0,32.0,1650.0
Bangladesh,05/10/2020,23171,14657.0,228.0,2650.0
Belarus,05/10/2020,23173,22973.0,131.0,6406.0
Belgium,05/10/2020,23174,53081.0,8656.0,13642.0
Benin,05/10/2020,23176,319.0,2.0,62.0
Bhutan,05/10/2020,23177,7.0,0.0,5.0
Bolivia,05/10/2020,23178,2556.0,118.0,273.0
Bosnia and Herzegovina,05/10/2020,23179,2117.0,107.0,1106.0
Botswana,05/10/2020,23180,23.0,1.0,12.0
Brazil,05/10/2020,23181,162699.0,11123.0,64957.0
Bulgaria,05/10/2020,23183,1965.0,91.0,444.0
Burkina Faso,05/10/2020,23184,751.0,49.0,577.0
Burundi,05/10/2020,23186,15.0,1.0,7.0
Cambodia,05/10/2020,23188,122.0,0.0,120.0
Cameroon,05/10/2020,23189,2579.0,114.0,1465.0
Canada,05/10/2020,351254,70091.0,4991.0,32109.0
Central African Republic,05/10/2020,23190,143.0,0.0,10.0
Chad,05/10/2020,23191,322.0,31.0,53.0
Chile,05/10/2020,23192,28866.0,312.0,13112.0
Colombia,05/10/2020,23193,11063.0,463.0,2705.0
Comoros,05/10/2020,23194,11.0,1.0,0.0
Costa Rica,05/10/2020,23197,792.0,7.0,501.0
Croatia,05/10/2020,23198,2187.0,90.0,1764.0
Cyprus,05/10/2020,23200,898.0,16.0,401.0
Czech Republic,05/10/2020,23201,8123.0,280.0,4474.0
Denmark,05/10/2020,69948,10627.0,529.0,8415.0
Djibouti,05/10/2020,23204,1210.0,3.0,847.0
Dominican Republic,05/10/2020,23206,10347.0,388.0,2763.0
Ecuador,05/10/2020,23207,29559.0,2127.0,3433.0
Egypt,05/10/2020,23208,9400.0,525.0,2075.0
El Salvador,05/10/2020,23209,889.0,17.0,293.0
Estonia,05/10/2020,23212,1739.0,60.0,750.0
Ethiopia,05/10/2020,23214,239.0,5.0,99.0
Finland,05/10/2020,23216,5962.0,267.0,4000.0
France,05/10/2020,257384,177094.0,26383.0,56327.0
Gabon,05/10/2020,23218,661.0,8.0,110.0
Georgia,05/10/2020,23220,635.0,10.0,309.0
Germany,05/10/2020,23221,171879.0,7569.0,144400.0
Ghana,05/10/2020,23222,4263.0,22.0,378.0
Greece,05/10/2020,23223,2716.0,151.0,1374.0
Guatemala,05/10/2020,23225,1052.0,26.0,110.0
Guinea,05/10/2020,23226,2146.0,11.0,714.0
Guyana,05/10/2020,23228,104.0,10.0,35.0
Haiti,05/10/2020,23229,182.0,15.0,17.0
Honduras,05/10/2020,23231,1972.0,108.0,203.0
Hungary,05/10/2020,23232,3263.0,413.0,933.0
Iceland,05/10/2020,23233,1801.0,10.0,1773.0
India,05/10/2020,23234,67161.0,2212.0,20969.0
Indonesia,05/10/2020,23235,14032.0,973.0,2698.0
Iran,05/10/2020,23236,107603.0,6640.0,86143.0
Ireland,05/10/2020,23238,22996.0,1458.0,17110.0
Israel,05/10/2020,23239,16477.0,252.0,11430.0
Italy,05/10/2020,23240,219070.0,30560.0,105186.0
Jamaica,05/10/2020,23242,502.0,9.0,90.0
Japan,05/10/2020,23243,15777.0,624.0,8127.0
Jordan,05/10/2020,23244,540.0,9.0,389.0
Kazakhstan,05/10/2020,23245,5090.0,31.0,1941.0
Kenya,05/10/2020,23246,672.0,32.0,239.0
Kyrgyzstan,05/10/2020,23249,1002.0,12.0,675.0
Laos,05/10/2020,23250,19.0,0.0,13.0
Latvia,05/10/2020,23251,939.0,18.0,464.0
Liberia,05/10/2020,23253,199.0,20.0,79.0
Lithuania,05/10/2020,23256,1479.0,50.0,828.0
Luxembourg,05/10/2020,23257,3886.0,101.0,3586.0
Madagascar,05/10/2020,23259,193.0,0.0,101.0
Mainland China,05/10/2020,725778,82918.0,4633.0,78144.0
Malawi,05/10/2020,23260,56.0,3.0,14.0
Malaysia,05/10/2020,23261,6656.0,108.0,5025.0
Maldives,05/10/2020,23262,835.0,3.0,29.0
Mali,05/10/2020,23263,704.0,38.0,351.0
Malta,05/10/2020,23264,496.0,5.0,433.0
Mauritania,05/10/2020,23265,8.0,1.0,6.0
Mauritius,05/10/2020,23266,332.0,10.0,320.0
Mexico,05/10/2020,23267,35022.0,3465.0,21824.0
Moldova,05/10/2020,23268,4927.0,169.0,1958.0
Mongolia,05/10/2020,23270,42.0,0.0,14.0
Morocco,05/10/2020,23272,6063.0,188.0,2554.0
Mozambique,05/10/2020,23273,91.0,0.0,34.0
Namibia,05/10/2020,23274,16.0,0.0,11.0
Nepal,05/10/2020,23275,110.0,0.0,31.0
Netherlands,05/10/2020,116797,42826.0,5459.0,149.0
New Zealand,05/10/2020,23277,1497.0,21.0,1386.0
Nicaragua,05/10/2020,23278,16.0,5.0,7.0
Niger,05/10/2020,23279,821.0,46.0,624.0
Nigeria,05/10/2020,23280,4399.0,143.0,778.0
Norway,05/10/2020,23282,8105.0,219.0,32.0
Pakistan,05/10/2020,23284,30334.0,659.0,8063.0
Panama,05/10/2020,23285,8448.0,244.0,4687.0
Papua New Guinea,05/10/2020,23286,8.0,0.0,8.0
Paraguay,05/10/2020,23287,713.0,10.0,165.0
Peru,05/10/2020,23288,67307.0,1889.0,21349.0
Philippines,05/10/2020,23289,10794.0,719.0,1924.0
Poland,05/10/2020,23290,15996.0,800.0,5698.0
Portugal,05/10/2020,23291,27581.0,1135.0,2549.0
Romania,05/10/2020,23293,15362.0,961.0,7051.0
Russia,05/10/2020,23294,209688.0,1915.0,34306.0
Rwanda,05/10/2020,23295,284.0,0.0,140.0
Senegal,05/10/2020,23302,1709.0,19.0,650.0
Serbia,05/10/2020,23303,10032.0,215.0,2732.0
Sierra Leone,05/10/2020,23305,307.0,18.0,67.0
Singapore,05/10/2020,23306,23336.0,20.0,2721.0
Slovakia,05/10/2020,23307,1457.0,26.0,941.0
Slovenia,05/10/2020,23308,1457.0,102.0,256.0
South Africa,05/10/2020,23310,10015.0,194.0,4173.0
South Sudan,05/10/2020,23312,120.0,0.0,2.0
Spain,05/10/2020,23313,224350.0,26621.0,136166.0
Sri Lanka,05/10/2020,23314,863.0,9.0,321.0
Sweden,05/10/2020,23317,26322.0,3225.0,4971.0
Switzerland,05/10/2020,23318,30305.0,1833.0,26600.0
Tajikistan,05/10/2020,23321,612.0,20.0,0.0
Tanzania,05/10/2020,23322,509.0,21.0,183.0
Thailand,05/10/2020,23323,3009.0,56.0,2794.0
Togo,05/10/2020,23325,174.0,11.0,89.0
Tunisia,05/10/2020,23327,1032.0,45.0,700.0
Turkey,05/10/2020,23328,138657.0,3786.0,92691.0
UK,05/10/2020,257119,220449.0,31930.0,1002.0
US,05/10/2020,1358044,1329260.0,79526.0,216169.0
Uganda,05/10/2020,23330,121.0,0.0,55.0
Ukraine,05/10/2020,23331,15232.0,391.0,3060.0
Uruguay,05/10/2020,23333,707.0,19.0,517.0
Uzbekistan,05/10/2020,23334,2418.0,10.0,1881.0
Venezuela,05/10/2020,23335,414.0,10.0,193.0
Vietnam,05/10/2020,23336,288.0,0.0,241.0
Zambia,05/10/2020,23340,267.0,7.0,117.0
Zimbabwe,05/10/2020,23341,36.0,4.0,9.0
Algeria,05/11/2020,23484,5891.0,507.0,2841.0
Angola,05/11/2020,23486,45.0,2.0,13.0
Argentina,05/11/2020,23488,6278.0,314.0,1837.0
Armenia,05/11/2020,23489,3392.0,46.0,1359.0
Australia,05/11/2020,190100,6970.0,97.0,6213.0
Austria,05/11/2020,23490,15882.0,620.0,14061.0
Azerbaijan,05/11/2020,23491,2589.0,32.0,1680.0
Bangladesh,05/11/2020,23494,15691.0,239.0,2902.0
Belarus,05/11/2020,23496,23906.0,135.0,6531.0
Belgium,05/11/2020,23497,53449.0,8707.0,13697.0
Benin,05/11/2020,23499,319.0,2.0,62.0
Bhutan,05/11/2020,23500,11.0,0.0,5.0
Bolivia,05/11/2020,23501,2831.0,122.0,299.0
Bosnia and Herzegovina,05/11/2020,23502,2141.0,113.0,1114.0
Botswana,05/11/2020,23503,24.0,1.0,12.0
Brazil,05/11/2020,23504,169594.0,11653.0,67384.0
Bulgaria,05/11/2020,23506,1990.0,93.0,461.0
Burkina Faso,05/11/2020,23507,760.0,50.0,584.0
Burundi,05/11/2020,23509,15.0,1.0,7.0
Cambodia,05/11/2020,23511,122.0,0.0,121.0
Cameroon,05/11/2020,23512,2689.0,125.0,1524.0
Canada,05/11/2020,356099,71264.0,5115.0,33007.0
Central African Republic,05/11/2020,23513,143.0,0.0,10.0
Chad,05/11/2020,23514,322.0,31.0,53.0
Chile,05/11/2020,23515,30063.0,323.0,13605.0
Colombia,05/11/2020,23516,11613.0,479.0,2825.0
Comoros,05/11/2020,23517,11.0,1.0,0.0
Costa Rica,05/11/2020,23520,801.0,7.0,517.0
Croatia,05/11/2020,23521,2196.0,91.0,1784.0
Cyprus,05/11/2020,23523,901.0,16.0,401.0
Czech Republic,05/11/2020,23524,8176.0,282.0,4711.0
Denmark,05/11/2020,70917,10711.0,533.0,8526.0
Djibouti,05/11/2020,23527,1227.0,3.0,872.0
Dominican Republic,05/11/2020,23529,10634.0,393.0,2870.0
Ecuador,05/11/2020,23530,29509.0,2145.0,3433.0
Egypt,05/11/2020,23531,9746.0,533.0,2172.0
El Salvador,05/11/2020,23532,958.0,18.0,325.0
Estonia,05/11/2020,23535,1741.0,61.0,751.0
Ethiopia,05/11/2020,23537,250.0,5.0,105.0
Finland,05/11/2020,23539,5984.0,271.0,4000.0
France,05/11/2020,260937,177547.0,26646.0,56835.0
Gabon,05/11/2020,23541,802.0,9.0,127.0
Georgia,05/11/2020,23543,638.0,11.0,317.0
Germany,05/11/2020,23544,172576.0,7661.0,145617.0
Ghana,05/11/2020,23545,4700.0,22.0,494.0
Greece,05/11/2020,23546,2726.0,151.0,1374.0
Guatemala,05/11/2020,23548,1114.0,26.0,111.0
Guinea,05/11/2020,23549,2146.0,11.0,714.0
Guyana,05/11/2020,23551,109.0,10.0,36.0
Haiti,05/11/2020,23552,209.0,16.0,17.0
Honduras,05/11/2020,23554,2100.0,116.0,206.0
Hungary,05/11/2020,23555,3284.0,421.0,958.0
Iceland,05/11/2020,23556,1801.0,10.0,1773.0
India,05/11/2020,23557,70768.0,2294.0,22549.0
Indonesia,05/11/2020,23558,14265.0,991.0,2881.0
Iran,05/11/2020,23559,109286.0,6685.0,87422.0
Ireland,05/11/2020,23561,23135.0,1467.0,17110.0
Israel,05/11/2020,23562,16506.0,258.0,11843.0
Italy,05/11/2020,23563,219814.0,30739.0,106587.0
Jamaica,05/11/2020,23565,505.0,9.0,90.0
Japan,05/11/2020,23566,15847.0,633.0,8293.0
Jordan,05/11/2020,23567,562.0,9.0,390.0
Kazakhstan,05/11/2020,23568,5207.0,32.0,2074.0
Kenya,05/11/2020,23569,700.0,33.0,251.0
Kyrgyzstan,05/11/2020,23572,1016.0,12.0,688.0
Laos,05/11/2020,23573,19.0,0.0,13.0
Latvia,05/11/2020,23574,946.0,18.0,464.0
Liberia,05/11/2020,23576,211.0,20.0,85.0
Lithuania,05/11/2020,23579,1485.0,50.0,833.0
Luxembourg,05/11/2020,23580,3888.0,101.0,3602.0
Madagascar,05/11/2020,23582,186.0,0.0,101.0
Mainland China,05/11/2020,735791,82919.0,4633.0,78171.0
Malawi,05/11/2020,23583,57.0,3.0,24.0
Malaysia,05/11/2020,23584,6726.0,109.0,5113.0
Maldives,05/11/2020,23585,897.0,3.0,29.0
Mali,05/11/2020,23586,712.0,39.0,377.0
Malta,05/11/2020,23587,503.0,5.0,434.0
Mauritania,05/11/2020,23588,8.0,1.0,6.0
Mauritius,05/11/2020,23589,332.0,10.0,322.0
Mexico,05/11/2020,23590,36327.0,3573.0,23100.0
Moldova,05/11/2020,23591,4995.0,175.0,1980.0
Mongolia,05/11/2020,23593,42.0,0.0,14.0
Morocco,05/11/2020,23595,6281.0,188.0,2811.0
Mozambique,05/11/2020,23596,103.0,0.0,34.0
Namibia,05/11/2020,23597,16.0,0.0,11.0
Nepal,05/11/2020,23598,134.0,0.0,33.0
Netherlands,05/11/2020,118412,42987.0,5475.0,149.0
New Zealand,05/11/2020,23600,1497.0,21.0,1398.0
Nicaragua,05/11/2020,23601,16.0,5.0,7.0
Niger,05/11/2020,23602,832.0,46.0,637.0
Nigeria,05/11/2020,23603,4641.0,150.0,902.0
Norway,05/11/2020,23605,8132.0,224.0,32.0
Pakistan,05/11/2020,23607,32081.0,706.0,8555.0
Panama,05/11/2020,23608,8616.0,249.0,4687.0
Papua New Guinea,05/11/2020,23609,8.0,0.0,8.0
Paraguay,05/11/2020,23610,724.0,10.0,170.0
Peru,05/11/2020,23611,68822.0,1961.0,22406.0
Philippines,05/11/2020,23612,11086.0,726.0,1999.0
Poland,05/11/2020,23613,16326.0,811.0,5816.0
Portugal,05/11/2020,23614,27679.0,1144.0,2549.0
Romania,05/11/2020,23616,15588.0,982.0,7245.0
Russia,05/11/2020,23617,221344.0,2009.0,39801.0
Rwanda,05/11/2020,23618,285.0,0.0,150.0
Senegal,05/11/2020,23625,1886.0,19.0,715.0
Serbia,05/11/2020,23626,10176.0,218.0,3290.0
Sierra Leone,05/11/2020,23628,338.0,19.0,72.0
Singapore,05/11/2020,23629,23822.0,21.0,3225.0
Slovakia,05/11/2020,23630,1457.0,26.0,959.0
Slovenia,05/11/2020,23631,1460.0,102.0,256.0
South Africa,05/11/2020,23633,10652.0,206.0,4357.0
South Sudan,05/11/2020,23635,156.0,0.0,2.0
Spain,05/11/2020,23636,227436.0,26744.0,137139.0
Sri Lanka,05/11/2020,23637,869.0,9.0,343.0
Sweden,05/11/2020,23640,26670.0,3256.0,4971.0
Switzerland,05/11/2020,23641,30344.0,1845.0,26800.0
Tajikistan,05/11/2020,23644,661.0,21.0,0.0
Tanzania,05/11/2020,23645,509.0,21.0,183.0
Thailand,05/11/2020,23646,3015.0,56.0,2796.0
Togo,05/11/2020,23648,181.0,11.0,89.0
Tunisia,05/11/2020,23650,1032.0,45.0,727.0
Turkey,05/11/2020,23651,139771.0,3841.0,95780.0
UK,05/11/2020,260672,224332.0,32141.0,1015.0
US,05/11/2020,1376778,1347881.0,80682.0,232733.0
Uganda,05/11/2020,23653,121.0,0.0,55.0
Ukraine,05/11/2020,23654,15648.0,408.0,3288.0
Uruguay,05/11/2020,23656,711.0,19.0,523.0
Uzbekistan,05/11/2020,23657,2486.0,10.0,1988.0
Venezuela,05/11/2020,23658,422.0,10.0,205.0
Vietnam,05/11/2020,23659,288.0,0.0,249.0
Zambia,05/11/2020,23663,267.0,7.0,117.0
Zimbabwe,05/11/2020,23664,36.0,4.0,9.0
Algeria,05/12/2020,23807,6067.0,515.0,2998.0
Angola,05/12/2020,23809,45.0,2.0,13.0
Argentina,05/12/2020,23811,6563.0,319.0,1862.0
Armenia,05/12/2020,23812,3538.0,47.0,1430.0
Australia,05/12/2020,192684,6980.0,98.0,6270.0
Austria,05/12/2020,23813,15961.0,623.0,14148.0
Azerbaijan,05/12/2020,23814,2693.0,33.0,1680.0
Bangladesh,05/12/2020,23817,16660.0,250.0,3147.0
Belarus,05/12/2020,23819,24873.0,142.0,6974.0
Belgium,05/12/2020,23820,53779.0,8761.0,13732.0
Benin,05/12/2020,23822,327.0,2.0,76.0
Bhutan,05/12/2020,23823,11.0,0.0,5.0
Bolivia,05/12/2020,23824,2964.0,128.0,313.0
Bosnia and Herzegovina,05/12/2020,23825,2158.0,117.0,1168.0
Botswana,05/12/2020,23826,24.0,1.0,17.0
Brazil,05/12/2020,23827,178214.0,12461.0,72597.0
Bulgaria,05/12/2020,23829,2023.0,95.0,476.0
Burkina Faso,05/12/2020,23830,766.0,51.0,588.0
Burundi,05/12/2020,23832,15.0,1.0,7.0
Cambodia,05/12/2020,23834,122.0,0.0,121.0
Cameroon,05/12/2020,23835,2689.0,125.0,1524.0
Canada,05/12/2020,360944,72419.0,5300.0,34055.0
Central African Republic,05/12/2020,23836,143.0,0.0,10.0
Chad,05/12/2020,23837,357.0,40.0,76.0
Chile,05/12/2020,23838,31721.0,335.0,14125.0
Colombia,05/12/2020,23839,12272.0,493.0,2971.0
Comoros,05/12/2020,23840,11.0,1.0,0.0
Costa Rica,05/12/2020,23843,804.0,7.0,520.0
Croatia,05/12/2020,23844,2207.0,91.0,1808.0
Cyprus,05/12/2020,23846,903.0,16.0,449.0
Czech Republic,05/12/2020,23847,8221.0,283.0,4889.0
Denmark,05/12/2020,71886,10789.0,527.0,8778.0
Djibouti,05/12/2020,23850,1256.0,3.0,886.0
Dominican Republic,05/12/2020,23852,10900.0,402.0,3221.0
Ecuador,05/12/2020,23853,30419.0,2327.0,3433.0
Egypt,05/12/2020,23854,10093.0,544.0,2326.0
El Salvador,05/12/2020,23855,998.0,20.0,349.0
Estonia,05/12/2020,23858,1746.0,61.0,777.0
Ethiopia,05/12/2020,23860,261.0,5.0,106.0
Finland,05/12/2020,23862,6003.0,275.0,4300.0
France,05/12/2020,264490,178349.0,26994.0,57898.0
Gabon,05/12/2020,23864,863.0,9.0,137.0
Georgia,05/12/2020,23866,642.0,11.0,349.0
Germany,05/12/2020,23867,173171.0,7738.0,147200.0
Ghana,05/12/2020,23868,5127.0,22.0,494.0
Greece,05/12/2020,23869,2744.0,152.0,1374.0
Guatemala,05/12/2020,23871,1199.0,27.0,120.0
Guinea,05/12/2020,23872,2298.0,11.0,816.0
Guyana,05/12/2020,23874,113.0,10.0,36.0
Haiti,05/12/2020,23875,219.0,18.0,17.0
Honduras,05/12/2020,23877,2080.0,121.0,211.0
Hungary,05/12/2020,23878,3313.0,425.0,1007.0
Iceland,05/12/2020,23879,1801.0,10.0,1776.0
India,05/12/2020,23880,74292.0,2415.0,24420.0
Indonesia,05/12/2020,23881,14749.0,1007.0,3063.0
Iran,05/12/2020,23882,110767.0,6733.0,88357.0
Ireland,05/12/2020,23884,23242.0,1488.0,17110.0
Israel,05/12/2020,23885,16529.0,260.0,12083.0
Italy,05/12/2020,23886,221216.0,30911.0,109039.0
Jamaica,05/12/2020,23888,507.0,9.0,100.0
Japan,05/12/2020,23889,15968.0,657.0,8531.0
Jordan,05/12/2020,23890,576.0,9.0,390.0
Kazakhstan,05/12/2020,23891,5279.0,32.0,2223.0
Kenya,05/12/2020,23892,715.0,36.0,259.0
Kyrgyzstan,05/12/2020,23895,1037.0,12.0,709.0
Laos,05/12/2020,23896,19.0,0.0,13.0
Latvia,05/12/2020,23897,950.0,18.0,627.0
Liberia,05/12/2020,23899,211.0,20.0,85.0
Lithuania,05/12/2020,23902,1491.0,50.0,850.0
Luxembourg,05/12/2020,23903,3894.0,102.0,3610.0
Madagascar,05/12/2020,23905,186.0,0.0,101.0
Mainland China,05/12/2020,745804,82926.0,4633.0,78189.0
Malawi,05/12/2020,23906,57.0,3.0,24.0
Malaysia,05/12/2020,23907,6742.0,109.0,5223.0
Maldives,05/12/2020,23908,904.0,3.0,29.0
Mali,05/12/2020,23909,730.0,40.0,398.0
Malta,05/12/2020,23910,506.0,5.0,434.0
Mauritania,05/12/2020,23911,9.0,1.0,6.0
Mauritius,05/12/2020,23912,332.0,10.0,322.0
Mexico,05/12/2020,23913,38324.0,3926.0,25935.0
Moldova,05/12/2020,23914,5154.0,182.0,2069.0
Mongolia,05/12/2020,23916,42.0,0.0,15.0
Morocco,05/12/2020,23918,6418.0,188.0,2991.0
Mozambique,05/12/2020,23919,104.0,0.0,34.0
Namibia,05/12/2020,23920,16.0,0.0,11.0
Nepal,05/12/2020,23921,217.0,0.0,33.0
Netherlands,05/12/2020,120027,43183.0,5529.0,149.0
New Zealand,05/12/2020,23923,1497.0,21.0,1402.0
Nicaragua,05/12/2020,23924,25.0,8.0,7.0
Niger,05/12/2020,23925,854.0,47.0,648.0
Nigeria,05/12/2020,23926,4787.0,158.0,959.0
Norway,05/12/2020,23928,8157.0,228.0,32.0
Pakistan,05/12/2020,23930,34336.0,737.0,8812.0
Panama,05/12/2020,23931,8783.0,252.0,6021.0
Papua New Guinea,05/12/2020,23932,8.0,0.0,8.0
Paraguay,05/12/2020,23933,737.0,10.0,173.0
Peru,05/12/2020,23934,72059.0,2057.0,23324.0
Philippines,05/12/2020,23935,11350.0,751.0,2106.0
Poland,05/12/2020,23936,16921.0,839.0,6131.0
Portugal,05/12/2020,23937,27913.0,1163.0,3013.0
Romania,05/12/2020,23939,15778.0,1002.0,7685.0
Russia,05/12/2020,23940,232243.0,2116.0,43512.0
Rwanda,05/12/2020,23941,286.0,0.0,153.0
Senegal,05/12/2020,23948,1995.0,19.0,742.0
Serbia,05/12/2020,23949,10243.0,220.0,3600.0
Sierra Leone,05/12/2020,23951,338.0,19.0,72.0
Singapore,05/12/2020,23952,24671.0,21.0,3851.0
Slovakia,05/12/2020,23953,1465.0,27.0,983.0
Slovenia,05/12/2020,23954,1461.0,102.0,259.0
South Africa,05/12/2020,23956,11350.0,206.0,4357.0
South Sudan,05/12/2020,23958,194.0,0.0,2.0
Spain,05/12/2020,23959,228030.0,26920.0,138980.0
Sri Lanka,05/12/2020,23960,889.0,9.0,366.0
Sweden,05/12/2020,23963,27272.0,3313.0,4971.0
Switzerland,05/12/2020,23964,30380.0,1867.0,26800.0
Tajikistan,05/12/2020,23967,729.0,21.0,0.0
Tanzania,05/12/2020,23968,509.0,21.0,183.0
Thailand,05/12/2020,23969,3017.0,56.0,2798.0
Togo,05/12/2020,23971,199.0,11.0,92.0
Tunisia,05/12/2020,23973,1032.0,45.0,740.0
Turkey,05/12/2020,23974,141475.0,3894.0,98889.0
UK,05/12/2020,264225,227741.0,32769.0,1023.0
US,05/12/2020,1395512,1369574.0,82376.0,230287.0
Uganda,05/12/2020,23976,129.0,0.0,55.0
Ukraine,05/12/2020,23977,16023.0,425.0,3373.0
Uruguay,05/12/2020,23979,717.0,19.0,532.0
